,_wpmbiasp,_wp5,_wp4,_wp1,_wp0,_wnmbiasp,_wnmbiasn,_wn8,_wn6,_wn4,_wn0,_nfpmbiasp,_nfp5,_nfp4,_nfp1,_nfp0,_nfnmbiasp,_nfnmbiasn,_nfn8,_nfn6,_nfn4,_nfn0,_lpmbiasp,_lp5,_lp4,_lp1,_lp0,_lnmbiasp,_lnmbiasn,_ln8,_ln6,_ln4,_ln0,fom,gdc,idd,gbw,pm,cload
7315,9.16E-6,9.64E-6,8.18E-6,1.2E-7,1.36E-6,1.0E-6,9.48E-6,2.08E-6,1.4E-7,4.06E-6,2.2E-7,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.46E-6,3.4E-7,1.8E-7,8.4E-7,1.2E-7,1.44E-6,1.06E-6,1.72E-6,1.9E-6,2.0E-6,1.32E-6,6108.6,48.074,6.9992E-5,7.1259E7,64.928,9e-12
7316,9.92E-6,9.5E-6,7.94E-6,1.2E-7,1.66E-6,1.1E-6,8.08E-6,1.94E-6,1.2E-7,3.08E-6,1.4E-7,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.4E-6,3.6E-7,1.4E-7,8.4E-7,1.2E-7,1.64E-6,9.4E-7,1.86E-6,1.9E-6,1.84E-6,1.16E-6,6247.8,48.073,6.3293E-5,6.5907E7,63.28,9e-12
7317,9.58E-6,7.8E-6,8.14E-6,1.2E-7,1.32E-6,1.16E-6,9.5E-6,2.26E-6,1.2E-7,5.26E-6,2.6E-7,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.72E-6,2.4E-7,4.2E-7,9.0E-7,1.2E-7,1.16E-6,1.04E-6,1.58E-6,1.98E-6,1.98E-6,1.28E-6,6186.4,48.069,9.2294E-5,9.5162E7,60.562,9e-12
7318,9.88E-6,8.98E-6,6.88E-6,1.2E-7,1.42E-6,1.14E-6,9.84E-6,1.98E-6,1.2E-7,5.0E-6,2.0E-7,3.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.8E-6,3.6E-7,2.4E-7,1.04E-6,1.2E-7,1.32E-6,7.4E-7,1.42E-6,1.7E-6,1.98E-6,1.92E-6,6267.9,48.047,5.8689E-5,6.1309E7,60.984,9e-12
7319,9.9E-6,8.38E-6,7.44E-6,1.2E-7,1.36E-6,1.24E-6,9.46E-6,2.18E-6,1.2E-7,4.84E-6,2.0E-7,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.7E-6,3.4E-7,3.4E-7,9.8E-7,1.2E-7,1.24E-6,7.6E-7,1.52E-6,1.74E-6,2.0E-6,1.48E-6,6185.8,48.015,6.8216E-5,7.0328E7,62.471,9e-12
7320,9.96E-6,9.52E-6,8.64E-6,1.2E-7,1.48E-6,1.08E-6,9.04E-6,2.06E-6,1.2E-7,4.62E-6,3.4E-7,4.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.66E-6,2.8E-7,3.4E-7,7.4E-7,1.2E-7,1.24E-6,1.22E-6,1.36E-6,1.84E-6,1.82E-6,1.3E-6,6122.0,48.012,9.7334E-5,9.9314E7,61.874,9e-12
7321,9.9E-6,8.38E-6,7.18E-6,1.2E-7,1.3E-6,2.62E-6,8.88E-6,4.04E-6,1.2E-7,3.9E-6,1.2E-7,17.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.68E-6,2.2E-7,8.0E-8,5.0E-7,1.0E-7,1.34E-6,9.8E-7,1.36E-6,1.84E-6,1.9E-6,7.0E-7,4792.3,47.95,2.6363E-4,2.1056E8,61.315,9e-12
7322,9.64E-6,8.46E-6,5.78E-6,1.2E-7,1.44E-6,9.4E-7,7.68E-6,1.58E-6,1.2E-7,4.16E-6,3.0E-7,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.56E-6,4.0E-7,1.4E-7,8.8E-7,1.2E-7,1.26E-6,1.22E-6,1.48E-6,1.6E-6,1.96E-6,1.54E-6,6051.1,47.909,7.986E-5,8.054E7,61.34,9e-12
7323,9.88E-6,8.52E-6,6.38E-6,1.2E-7,1.36E-6,1.14E-6,9.3E-6,1.76E-6,1.2E-7,5.0E-6,2.0E-7,11.0,1.0,1.0,1.0,1.0,11.0,15.0,1.0,1.0,1.0,1.0,1.58E-6,3.8E-7,1.6E-7,1.04E-6,1.2E-7,1.32E-6,7.0E-7,1.46E-6,1.54E-6,1.82E-6,1.96E-6,6125.6,47.88,4.7915E-5,4.8918E7,65.106,9e-12
7324,9.8E-6,7.54E-6,7.68E-6,1.2E-7,1.64E-6,9.2E-7,6.36E-6,2.62E-6,1.2E-7,4.94E-6,1.2E-7,4.0,2.0,1.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,2.0,1.72E-6,2.4E-7,1.6E-7,6.4E-7,1.0E-7,1.28E-6,1.7E-6,1.66E-6,9.4E-7,2.0E-6,1.04E-6,5844.8,47.827,1.4783E-4,1.4401E8,60.052,9e-12
7325,8.6E-6,9.72E-6,8.18E-6,1.2E-7,1.48E-6,1.3E-6,8.94E-6,4.46E-6,1.4E-7,4.66E-6,1.2E-7,7.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,1.64E-6,3.0E-7,8.0E-8,5.8E-7,1.2E-7,1.04E-6,9.2E-7,1.1E-6,2.0E-6,1.88E-6,8.4E-7,5024.4,47.818,1.9557E-4,1.6377E8,62.008,9e-12
7326,9.24E-6,9.62E-6,7.86E-6,1.2E-7,1.2E-6,1.66E-6,6.2E-6,3.42E-6,1.2E-7,3.78E-6,2.4E-7,12.0,2.0,1.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,1.78E-6,2.6E-7,2.2E-7,6.8E-7,1.0E-7,1.76E-6,1.12E-6,1.26E-6,2.0E-6,1.88E-6,7.0E-7,5304.5,47.813,1.8847E-4,1.6663E8,62.003,9e-12
7327,9.9E-6,9.16E-6,5.18E-6,1.2E-7,1.56E-6,1.14E-6,9.9E-6,2.06E-6,1.2E-7,4.98E-6,2.0E-7,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.4E-6,3.8E-7,1.6E-7,9.0E-7,1.2E-7,9.2E-7,1.02E-6,1.94E-6,1.58E-6,1.96E-6,1.86E-6,6097.9,47.812,5.799E-5,5.8936E7,63.158,9e-12
7328,9.78E-6,9.96E-6,6.64E-6,1.2E-7,8.6E-7,1.02E-6,9.78E-6,2.2E-6,1.2E-7,3.62E-6,1.2E-7,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.7E-6,2.4E-7,1.0E-7,9.8E-7,1.0E-7,1.18E-6,1.44E-6,1.3E-6,1.92E-6,1.74E-6,1.02E-6,6258.2,47.803,9.7533E-5,1.0173E8,63.693,9e-12
7329,9.92E-6,9.5E-6,7.96E-6,1.2E-7,1.72E-6,1.1E-6,8.24E-6,1.94E-6,1.2E-7,2.9E-6,1.4E-7,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.4E-6,3.6E-7,1.4E-7,8.2E-7,1.2E-7,1.64E-6,1.0E-6,1.84E-6,1.3E-6,2.0E-6,1.16E-6,5933.3,47.799,6.2246E-5,6.1554E7,65.569,9e-12
7330,8.88E-6,7.56E-6,6.14E-6,1.2E-7,1.2E-6,9.2E-7,9.18E-6,2.06E-6,1.2E-7,4.06E-6,1.2E-7,7.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,1.38E-6,2.8E-7,1.8E-7,1.12E-6,1.2E-7,9.0E-7,1.0E-6,1.86E-6,1.92E-6,1.92E-6,1.14E-6,6282.0,47.752,6.329E-5,6.6265E7,62.328,9e-12
7331,8.8E-6,9.42E-6,8.26E-6,1.2E-7,1.1E-6,2.72E-6,8.56E-6,4.78E-6,1.2E-7,4.0E-6,1.6E-7,2.0,3.0,1.0,1.0,1.0,11.0,5.0,2.0,1.0,2.0,5.0,1.62E-6,1.8E-7,8.0E-8,4.4E-7,1.0E-7,1.68E-6,1.44E-6,1.38E-6,1.84E-6,1.92E-6,1.0E-6,3774.1,47.75,3.4611E-4,2.1771E8,64.033,9e-12
7332,8.88E-6,8.66E-6,7.5E-6,1.2E-7,1.26E-6,1.34E-6,8.64E-6,2.6E-6,1.2E-7,4.36E-6,2.2E-7,10.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0,1.0,1.0,1.0,1.68E-6,2.2E-7,3.6E-7,8.6E-7,1.0E-7,1.4E-6,1.06E-6,1.7E-6,1.82E-6,1.96E-6,1.2E-6,6408.8,47.742,8.8257E-5,9.427E7,61.882,9e-12
7333,9.6E-6,6.82E-6,8.48E-6,1.2E-7,1.06E-6,1.16E-6,7.52E-6,2.7E-6,1.2E-7,5.58E-6,1.4E-7,11.0,3.0,1.0,1.0,1.0,9.0,8.0,1.0,1.0,1.0,2.0,1.96E-6,4.0E-7,3.0E-7,7.2E-7,1.0E-7,1.52E-6,1.44E-6,1.46E-6,1.5E-6,1.98E-6,1.12E-6,5509.2,47.668,1.2771E-4,1.1726E8,64.1,9e-12
7334,9.62E-6,8.16E-6,7.64E-6,1.2E-7,1.0E-6,1.62E-6,7.7E-6,4.48E-6,1.2E-7,4.8E-6,2.2E-7,6.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,2.0,1.36E-6,2.6E-7,8.0E-8,6.6E-7,1.0E-7,1.04E-6,1.12E-6,1.3E-6,1.58E-6,1.8E-6,9.8E-7,5406.0,47.662,1.8381E-4,1.6561E8,60.256,9e-12
7335,9.84E-6,9.7E-6,7.54E-6,1.2E-7,1.22E-6,1.18E-6,8.86E-6,2.98E-6,1.2E-7,4.36E-6,2.2E-7,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.7E-6,2.6E-7,2.0E-7,8.8E-7,1.0E-7,1.12E-6,8.2E-7,1.78E-6,1.82E-6,2.0E-6,1.42E-6,6344.5,47.608,8.4675E-5,8.9537E7,60.974,9e-12
7336,9.84E-6,9.7E-6,7.54E-6,1.2E-7,1.22E-6,1.18E-6,8.86E-6,2.98E-6,1.2E-7,4.36E-6,2.2E-7,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.7E-6,2.6E-7,2.0E-7,8.8E-7,1.0E-7,1.12E-6,8.2E-7,1.78E-6,1.82E-6,2.0E-6,1.44E-6,6325.4,47.591,8.4504E-5,8.9087E7,61.02,9e-12
7337,9.24E-6,8.6E-6,7.9E-6,1.2E-7,1.08E-6,1.16E-6,7.38E-6,2.98E-6,1.2E-7,4.24E-6,2.6E-7,1.0,2.0,1.0,1.0,1.0,5.0,11.0,1.0,1.0,1.0,1.0,1.74E-6,3.8E-7,1.6E-7,8.2E-7,1.0E-7,1.52E-6,1.22E-6,1.5E-6,1.76E-6,1.92E-6,1.0E-6,5574.2,47.568,1.3808E-4,1.2828E8,61.117,9e-12
7338,9.58E-6,8.7E-6,7.98E-6,1.2E-7,1.34E-6,1.3E-6,8.0E-6,4.58E-6,1.2E-7,4.08E-6,1.8E-7,3.0,2.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,1.0,3.0,1.54E-6,2.6E-7,6.0E-8,5.8E-7,1.2E-7,1.02E-6,9.6E-7,1.02E-6,2.0E-6,1.94E-6,9.2E-7,4589.1,47.547,2.3038E-4,1.762E8,63.287,9e-12
7339,9.7E-6,7.62E-6,7.36E-6,1.2E-7,1.38E-6,2.18E-6,8.88E-6,2.88E-6,1.2E-7,4.4E-6,2.2E-7,2.0,2.0,1.0,1.0,1.0,6.0,10.0,1.0,1.0,1.0,1.0,1.2E-6,3.2E-7,2.8E-7,7.6E-7,1.0E-7,1.14E-6,9.0E-7,1.08E-6,1.5E-6,2.0E-6,1.14E-6,5938.0,47.497,1.0744E-4,1.0632E8,63.442,9e-12
7340,9.32E-6,7.54E-6,6.08E-6,1.2E-7,1.04E-6,1.38E-6,8.46E-6,3.76E-6,1.2E-7,3.7E-6,1.6E-7,3.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.72E-6,2.6E-7,1.0E-7,8.0E-7,1.0E-7,1.24E-6,1.9E-6,1.36E-6,1.72E-6,2.0E-6,8.4E-7,4950.9,47.48,2.1203E-4,1.7495E8,60.64,9e-12
7341,9.7E-6,7.54E-6,7.36E-6,1.2E-7,1.38E-6,2.14E-6,8.88E-6,2.88E-6,1.2E-7,4.4E-6,2.2E-7,2.0,2.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,1.0,1.0,1.2E-6,3.2E-7,2.8E-7,7.6E-7,1.0E-7,1.1E-6,9.0E-7,1.08E-6,1.62E-6,2.0E-6,1.14E-6,5958.6,47.437,1.0946E-4,1.0871E8,63.012,9e-12
7342,8.86E-6,7.78E-6,5.8E-6,1.2E-7,1.02E-6,9.2E-7,9.0E-6,1.9E-6,1.2E-7,4.04E-6,1.8E-7,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.38E-6,3.8E-7,2.0E-7,1.24E-6,1.0E-7,9.2E-7,9.8E-7,1.96E-6,1.88E-6,2.0E-6,1.96E-6,6392.3,47.42,5.2699E-5,5.6145E7,60.899,9e-12
7343,9.28E-6,8.34E-6,7.2E-6,1.2E-7,1.72E-6,1.1E-6,8.18E-6,1.94E-6,1.2E-7,3.36E-6,1.4E-7,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.38E-6,3.2E-7,1.4E-7,8.2E-7,1.2E-7,1.64E-6,9.2E-7,1.9E-6,1.4E-6,2.0E-6,9.4E-7,6240.1,47.416,7.1269E-5,7.4121E7,64.271,9e-12
7344,9.92E-6,9.74E-6,7.22E-6,1.2E-7,1.06E-6,2.84E-6,8.8E-6,3.92E-6,1.2E-7,5.42E-6,1.8E-7,17.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,1.46E-6,2.2E-7,8.0E-8,5.8E-7,1.2E-7,1.44E-6,1.36E-6,1.4E-6,1.4E-6,1.96E-6,7.0E-7,3903.6,47.39,3.2745E-4,2.1304E8,63.009,9e-12
7345,8.96E-6,9.9E-6,5.7E-6,1.2E-7,1.58E-6,9.2E-7,9.22E-6,1.56E-6,1.2E-7,5.06E-6,1.2E-7,7.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.6E-6,4.6E-7,2.2E-7,8.6E-7,1.4E-7,1.22E-6,9.2E-7,1.66E-6,1.52E-6,1.9E-6,1.66E-6,4996.4,47.39,4.3279E-5,3.6039E7,72.33,9e-12
7346,9.28E-6,9.5E-6,7.2E-6,1.2E-7,1.72E-6,1.1E-6,8.24E-6,1.94E-6,1.2E-7,3.84E-6,1.4E-7,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.38E-6,3.6E-7,1.4E-7,8.2E-7,1.2E-7,1.64E-6,1.0E-6,1.84E-6,1.3E-6,2.0E-6,9.4E-7,6082.7,47.377,7.5852E-5,7.6897E7,63.811,9e-12
7347,9.2E-6,8.28E-6,9.34E-6,1.2E-7,1.3E-6,1.16E-6,7.82E-6,4.58E-6,1.2E-7,4.76E-6,1.6E-7,8.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.72E-6,2.4E-7,8.0E-8,7.2E-7,1.0E-7,9.4E-7,1.6E-6,9.2E-7,1.38E-6,1.98E-6,6.4E-7,4569.0,47.371,2.8704E-4,2.1858E8,60.09,9e-12
7348,9.48E-6,8.5E-6,8.88E-6,1.2E-7,1.46E-6,1.3E-6,8.46E-6,4.58E-6,1.2E-7,2.72E-6,1.2E-7,5.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,3.0,1.4E-6,2.0E-7,6.0E-8,5.8E-7,1.2E-7,9.4E-7,1.1E-6,9.4E-7,2.0E-6,1.92E-6,7.8E-7,4987.5,47.345,2.1845E-4,1.8158E8,62.127,9e-12
7349,9.98E-6,9.08E-6,8.3E-6,1.2E-7,1.3E-6,1.14E-6,9.62E-6,2.26E-6,1.2E-7,3.0E-6,1.8E-7,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.7E-6,3.0E-7,3.6E-7,9.0E-7,1.2E-7,1.16E-6,9.8E-7,1.52E-6,2.0E-6,2.0E-6,1.1E-6,6166.7,47.338,7.9476E-5,8.1684E7,63.174,9e-12
7350,9.6E-6,9.78E-6,7.92E-6,1.2E-7,1.2E-6,1.16E-6,7.78E-6,2.8E-6,1.2E-7,3.42E-6,2.2E-7,1.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,1.56E-6,2.6E-7,3.6E-7,8.2E-7,1.0E-7,9.2E-7,9.0E-7,1.84E-6,1.46E-6,1.96E-6,9.8E-7,6255.9,47.301,9.8556E-5,1.0276E8,63.115,9e-12
7351,8.56E-6,8.66E-6,7.5E-6,1.2E-7,1.26E-6,1.34E-6,8.64E-6,2.82E-6,1.2E-7,4.36E-6,2.2E-7,10.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,1.72E-6,2.2E-7,3.6E-7,8.6E-7,1.0E-7,1.22E-6,1.06E-6,1.5E-6,1.82E-6,1.96E-6,1.22E-6,5985.8,47.285,1.0798E-4,1.0772E8,61.178,9e-12
7352,9.88E-6,6.1E-6,7.4E-6,1.2E-7,1.3E-6,1.28E-6,7.76E-6,2.18E-6,1.4E-7,5.48E-6,2.2E-7,13.0,2.0,1.0,1.0,1.0,8.0,13.0,1.0,1.0,1.0,1.0,1.5E-6,2.4E-7,2.0E-7,7.2E-7,1.0E-7,1.34E-6,1.5E-6,1.16E-6,1.24E-6,1.9E-6,8.2E-7,5821.2,47.281,1.1815E-4,1.1463E8,67.342,9e-12
7353,9.5E-6,8.42E-6,7.28E-6,1.2E-7,1.0E-6,1.74E-6,9.84E-6,2.52E-6,1.2E-7,4.34E-6,2.0E-7,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.28E-6,3.0E-7,2.2E-7,1.1E-6,1.0E-7,1.42E-6,6.2E-7,1.54E-6,1.86E-6,2.0E-6,1.72E-6,6380.4,47.259,6.1598E-5,6.5503E7,63.19,9e-12
7354,9.74E-6,9.62E-6,7.86E-6,1.2E-7,1.2E-6,1.66E-6,5.82E-6,2.96E-6,1.2E-7,3.68E-6,2.4E-7,12.0,2.0,1.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,1.8E-6,2.6E-7,2.8E-7,6.8E-7,1.0E-7,1.76E-6,1.0E-6,1.28E-6,1.98E-6,1.88E-6,5.6E-7,5558.9,47.252,1.8954E-4,1.7561E8,61.926,9e-12
7355,9.12E-6,9.84E-6,7.36E-6,1.2E-7,1.18E-6,1.58E-6,8.9E-6,3.8E-6,1.2E-7,7.92E-6,1.2E-7,16.0,2.0,1.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,3.0,1.26E-6,2.6E-7,8.0E-8,6.4E-7,1.0E-7,1.1E-6,1.52E-6,1.22E-6,1.44E-6,1.84E-6,1.08E-6,5286.9,47.224,1.8318E-4,1.6141E8,62.637,9e-12
7356,9.9E-6,9.44E-6,8.84E-6,1.2E-7,9.6E-7,1.26E-6,7.8E-6,2.94E-6,1.2E-7,4.64E-6,4.2E-7,7.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.66E-6,3.4E-7,8.0E-8,7.0E-7,1.0E-7,1.98E-6,1.52E-6,1.52E-6,1.96E-6,2.0E-6,1.08E-6,5690.7,47.196,1.3784E-4,1.3073E8,62.993,9e-12
7357,9.92E-6,7.56E-6,7.38E-6,1.2E-7,1.2E-6,1.88E-6,7.26E-6,2.88E-6,1.2E-7,4.4E-6,2.2E-7,3.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.2E-6,3.2E-7,2.8E-7,8.0E-7,1.0E-7,1.24E-6,1.16E-6,1.56E-6,1.76E-6,1.72E-6,1.14E-6,5657.7,47.192,1.2813E-4,1.2082E8,61.361,9e-12
7358,9.58E-6,6.82E-6,8.74E-6,1.2E-7,1.28E-6,1.16E-6,7.52E-6,2.84E-6,1.2E-7,5.58E-6,1.2E-7,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.98E-6,4.0E-7,4.2E-7,6.4E-7,1.0E-7,1.28E-6,1.44E-6,1.7E-6,1.5E-6,1.96E-6,1.08E-6,5603.0,47.109,1.2692E-4,1.1852E8,63.381,9e-12
7359,9.52E-6,8.42E-6,7.2E-6,1.2E-7,1.0E-6,1.68E-6,9.84E-6,2.56E-6,1.2E-7,4.34E-6,2.0E-7,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.54E-6,3.0E-7,2.8E-7,1.1E-6,1.0E-7,1.4E-6,6.2E-7,1.32E-6,1.94E-6,2.0E-6,1.7E-6,6167.0,47.09,6.9046E-5,7.0969E7,62.812,9e-12
7360,9.64E-6,9.14E-6,8.12E-6,1.2E-7,1.4E-6,1.1E-6,9.06E-6,2.8E-6,1.2E-7,4.5E-6,2.2E-7,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.56E-6,2.8E-7,3.6E-7,7.6E-7,1.0E-7,8.8E-7,1.46E-6,1.82E-6,2.0E-6,1.94E-6,1.0E-6,6129.8,47.083,1.0861E-4,1.1096E8,60.783,9e-12
7361,9.88E-6,7.14E-6,6.48E-6,1.2E-7,1.36E-6,1.16E-6,8.98E-6,1.56E-6,1.2E-7,3.22E-6,1.6E-7,4.0,1.0,1.0,1.0,1.0,10.0,17.0,1.0,1.0,1.0,1.0,1.56E-6,3.8E-7,4.6E-7,1.02E-6,1.2E-7,1.02E-6,7.0E-7,1.6E-6,1.98E-6,1.82E-6,1.74E-6,6166.4,47.055,4.5083E-5,4.6334E7,67.073,9e-12
7362,9.62E-6,8.42E-6,7.22E-6,1.2E-7,1.0E-6,1.68E-6,9.84E-6,2.56E-6,1.2E-7,4.56E-6,2.0E-7,10.0,1.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,1.54E-6,3.0E-7,2.8E-7,1.12E-6,1.0E-7,1.4E-6,6.2E-7,1.34E-6,1.94E-6,2.0E-6,1.7E-6,6219.8,47.05,7.0483E-5,7.3065E7,61.9,9e-12
7363,9.9E-6,8.38E-6,7.18E-6,1.2E-7,1.5E-6,2.62E-6,8.74E-6,4.04E-6,1.2E-7,3.9E-6,1.2E-7,17.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.68E-6,2.2E-7,8.0E-8,5.0E-7,1.2E-7,1.34E-6,9.8E-7,1.3E-6,1.82E-6,1.9E-6,7.0E-7,4325.7,47.046,3.0483E-4,2.1976E8,60.012,9e-12
7364,8.8E-6,9.44E-6,8.26E-6,1.2E-7,1.1E-6,2.72E-6,8.56E-6,4.78E-6,1.2E-7,4.0E-6,1.6E-7,2.0,3.0,1.0,1.0,1.0,11.0,5.0,2.0,1.0,4.0,5.0,1.62E-6,1.8E-7,8.0E-8,4.4E-7,1.0E-7,1.68E-6,1.44E-6,1.38E-6,1.84E-6,1.92E-6,1.0E-6,3811.2,47.038,3.4971E-4,2.2214E8,63.535,9e-12
7365,9.34E-6,7.56E-6,8.46E-6,1.2E-7,1.54E-6,1.18E-6,9.68E-6,2.48E-6,1.2E-7,4.98E-6,1.6E-7,8.0,1.0,1.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,1.56E-6,2.2E-7,4.0E-7,8.6E-7,1.0E-7,1.2E-6,1.38E-6,1.9E-6,1.82E-6,2.0E-6,1.26E-6,6377.9,47.037,8.0541E-5,8.5613E7,60.874,9e-12
7366,9.34E-6,7.88E-6,8.46E-6,1.2E-7,1.54E-6,1.18E-6,9.68E-6,2.48E-6,1.2E-7,4.98E-6,1.6E-7,8.0,1.0,1.0,1.0,1.0,8.0,15.0,1.0,1.0,1.0,1.0,1.56E-6,2.6E-7,4.0E-7,8.6E-7,1.0E-7,1.2E-6,1.38E-6,1.9E-6,1.82E-6,2.0E-6,1.26E-6,6361.2,47.035,8.04E-5,8.5241E7,60.503,9e-12
7367,9.74E-6,7.62E-6,8.5E-6,1.2E-7,1.76E-6,1.38E-6,8.4E-6,5.26E-6,1.2E-7,5.2E-6,3.6E-7,6.0,2.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.64E-6,2.0E-7,8.0E-8,5.0E-7,1.0E-7,1.04E-6,1.58E-6,1.42E-6,1.42E-6,1.82E-6,9.0E-7,4877.0,47.023,2.3113E-4,1.8787E8,61.065,9e-12
7368,9.5E-6,9.5E-6,8.44E-6,1.2E-7,1.28E-6,1.3E-6,8.16E-6,4.58E-6,1.2E-7,5.12E-6,1.8E-7,13.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,3.0,1.54E-6,2.6E-7,6.0E-8,5.4E-7,1.0E-7,1.04E-6,1.1E-6,9.4E-7,2.0E-6,1.96E-6,9.4E-7,4869.5,46.983,2.3436E-4,1.902E8,63.416,9e-12
7369,9.48E-6,9.88E-6,4.74E-6,1.2E-7,1.04E-6,1.26E-6,7.64E-6,2.2E-6,1.2E-7,5.8E-6,1.2E-7,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.84E-6,2.4E-7,1.8E-7,7.6E-7,1.0E-7,1.4E-6,1.46E-6,1.54E-6,1.72E-6,1.84E-6,7.8E-7,5947.6,46.983,1.1575E-4,1.1474E8,67.181,9e-12
7370,9.64E-6,9.14E-6,8.12E-6,1.2E-7,1.4E-6,1.1E-6,9.04E-6,2.8E-6,1.2E-7,4.26E-6,2.2E-7,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.56E-6,2.8E-7,3.6E-7,7.6E-7,1.0E-7,8.8E-7,1.46E-6,1.82E-6,2.0E-6,1.96E-6,1.16E-6,5992.6,46.953,1.0734E-4,1.072E8,60.967,9e-12
7371,9.5E-6,8.42E-6,7.28E-6,1.2E-7,1.0E-6,1.74E-6,1.0E-5,2.52E-6,1.2E-7,4.34E-6,2.0E-7,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.28E-6,3.4E-7,2.2E-7,1.1E-6,1.0E-7,1.42E-6,6.2E-7,1.54E-6,1.94E-6,2.0E-6,1.72E-6,6282.5,46.922,6.3005E-5,6.5972E7,63.179,9e-12
7372,9.7E-6,9.04E-6,6.78E-6,1.2E-7,1.06E-6,1.16E-6,8.22E-6,2.56E-6,1.2E-7,5.78E-6,1.4E-7,7.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.72E-6,4.4E-7,1.0E-7,7.0E-7,1.0E-7,1.54E-6,1.24E-6,1.5E-6,1.48E-6,1.94E-6,1.2E-6,5806.7,46.833,1.2206E-4,1.1812E8,63.843,9e-12
